pair_id,direction,intervention,clean_pred,patched_pred,delta_h_med,delta_bad_logit,flip,windows
86,necessity,same-class,medium,medium,0.03508806228637695,-0.024962425231933594,0,"[[0, 31], [45, 76], [124, 155]]"
86,necessity,donor global-mean,medium,medium,-0.08726644515991211,-0.053241729736328125,0,"[[0, 31], [45, 76], [124, 155]]"
86,sufficiency,top-local,good,good,-0.12070298194885254,-0.09304332733154297,0,"[[0, 31], [45, 76], [124, 155]]"
86,sufficiency,random,good,good,-0.0572662353515625,-0.020277023315429688,0,"[[92, 123], [227, 258], [7, 38]]"
86,sufficiency,same-class,good,good,-0.1294546127319336,-0.06825733184814453,0,"[[0, 31], [45, 76], [124, 155]]"
86,sufficiency,donor global-mean,good,good,0.1414649486541748,0.08719921112060547,0,"[[0, 31], [45, 76], [124, 155]]"
87,necessity,top-local,medium,medium,0.020534038543701172,0.014606475830078125,0,"[[594, 625], [322, 353], [291, 322]]"
87,necessity,random,medium,medium,0.016934871673583984,0.0009918212890625,0,"[[537, 568], [46, 77], [458, 489]]"
87,necessity,same-class,medium,medium,0.039856910705566406,-0.018646240234375,0,"[[594, 625], [322, 353], [291, 322]]"
87,necessity,donor global-mean,medium,medium,-0.006462574005126953,-0.019835472106933594,0,"[[594, 625], [322, 353], [291, 322]]"
87,sufficiency,top-local,good,good,-0.051473379135131836,-0.015863418579101562,0,"[[594, 625], [322, 353], [291, 322]]"
87,sufficiency,random,good,good,-0.10304856300354004,-0.016227245330810547,0,"[[537, 568], [46, 77], [458, 489]]"
87,sufficiency,same-class,good,good,-0.002003192901611328,0.0026645660400390625,0,"[[594, 625], [322, 353], [291, 322]]"
87,sufficiency,donor global-mean,good,good,0.02816319465637207,0.03452110290527344,0,"[[594, 625], [322, 353], [291, 322]]"
88,necessity,top-local,medium,medium,-0.10968375205993652,0.22253704071044922,0,"[[225, 256], [4, 35], [92, 123]]"
88,necessity,random,medium,medium,-0.05573296546936035,0.0054187774658203125,0,"[[424, 455], [151, 182], [103, 134]]"
88,necessity,same-class,medium,medium,-0.03755688667297363,0.11501121520996094,0,"[[225, 256], [4, 35], [92, 123]]"
88,necessity,donor global-mean,medium,medium,-0.035745859146118164,0.020757675170898438,0,"[[225, 256], [4, 35], [92, 123]]"
88,sufficiency,top-local,medium,medium,-0.016899466514587402,0.10897350311279297,0,"[[225, 256], [4, 35], [92, 123]]"
88,sufficiency,random,medium,medium,-0.04512298107147217,-0.00817108154296875,0,"[[424, 455], [151, 182], [103, 134]]"
88,sufficiency,same-class,medium,medium,0.011194109916687012,0.035472869873046875,0,"[[225, 256], [4, 35], [92, 123]]"
88,sufficiency,donor global-mean,medium,medium,0.007775545120239258,0.09604263305664062,0,"[[225, 256], [4, 35], [92, 123]]"
89,necessity,top-local,medium,medium,-0.0399245023727417,-0.10016918182373047,0,"[[588, 619], [0, 31], [539, 570]]"
89,necessity,random,medium,medium,0.05133175849914551,0.042603492736816406,0,"[[227, 258], [263, 294], [310, 341]]"
89,necessity,same-class,medium,medium,-0.004505157470703125,-0.10228443145751953,0,"[[588, 619], [0, 31], [539, 570]]"
89,necessity,donor global-mean,medium,medium,0.07115447521209717,-0.1597294807434082,0,"[[588, 619], [0, 31], [539, 570]]"
89,sufficiency,top-local,good,good,-0.03760099411010742,-0.0046749114990234375,0,"[[588, 619], [0, 31], [539, 570]]"
89,sufficiency,random,good,good,-0.014092445373535156,0.018151283264160156,0,"[[227, 258], [263, 294], [310, 341]]"
89,sufficiency,same-class,good,good,0.20470476150512695,0.02463054656982422,0,"[[588, 619], [0, 31], [539, 570]]"
89,sufficiency,donor global-mean,good,good,-0.0014524459838867188,-0.0065555572509765625,0,"[[588, 619], [0, 31], [539, 570]]"
90,necessity,top-local,medium,medium,0.005234241485595703,0.017975807189941406,0,"[[368, 399], [483, 514], [65, 96]]"
90,necessity,random,medium,medium,0.14420628547668457,0.01623249053955078,0,"[[511, 542], [152, 183], [347, 378]]"
90,necessity,same-class,medium,medium,-0.018099308013916016,0.04096508026123047,0,"[[368, 399], [483, 514], [65, 96]]"
90,necessity,donor global-mean,medium,medium,-0.018986225128173828,0.008899688720703125,0,"[[368, 399], [483, 514], [65, 96]]"
90,sufficiency,top-local,good,good,-0.015404224395751953,-0.015532493591308594,0,"[[368, 399], [483, 514], [65, 96]]"
90,sufficiency,random,good,good,-0.028000354766845703,-0.03305339813232422,0,"[[511, 542], [152, 183], [347, 378]]"
90,sufficiency,same-class,good,good,-0.024024486541748047,-0.009470939636230469,0,"[[368, 399], [483, 514], [65, 96]]"
90,sufficiency,donor global-mean,good,good,-0.007277011871337891,-0.0048961639404296875,0,"[[368, 399], [483, 514], [65, 96]]"
91,necessity,top-local,medium,medium,0.036002397537231445,-0.011606216430664062,0,"[[590, 621], [392, 423], [166, 197]]"
91,necessity,random,medium,medium,-0.03338980674743652,-0.005990028381347656,0,"[[197, 228], [593, 624], [158, 189]]"
91,necessity,same-class,medium,medium,6.937980651855469e-05,0.11304855346679688,0,"[[590, 621], [392, 423], [166, 197]]"
91,necessity,donor global-mean,medium,medium,-0.0025305747985839844,-0.014528274536132812,0,"[[590, 621], [392, 423], [166, 197]]"
91,sufficiency,top-local,good,good,-0.0027036666870117188,-0.004787445068359375,0,"[[590, 621], [392, 423], [166, 197]]"
91,sufficiency,random,good,good,0.03922271728515625,-0.0157623291015625,0,"[[197, 228], [593, 624], [158, 189]]"
91,sufficiency,same-class,good,good,-0.06128835678100586,0.008063316345214844,0,"[[590, 621], [392, 423], [166, 197]]"
91,sufficiency,donor global-mean,good,good,-0.02878093719482422,0.011959075927734375,0,"[[590, 621], [392, 423], [166, 197]]"
92,necessity,top-local,medium,medium,-0.16214895248413086,-0.1540231704711914,0,"[[570, 601], [0, 31], [50, 81]]"
92,necessity,random,medium,medium,0.4313790798187256,0.32434511184692383,0,"[[187, 218], [430, 461], [492, 523]]"
92,necessity,same-class,medium,medium,0.022368907928466797,-0.06128883361816406,0,"[[570, 601], [0, 31], [50, 81]]"
92,necessity,donor global-mean,medium,medium,-0.056600093841552734,-0.12500429153442383,0,"[[570, 601], [0, 31], [50, 81]]"
92,sufficiency,top-local,good,good,-0.00930631160736084,-0.32874631881713867,0,"[[570, 601], [0, 31], [50, 81]]"
92,sufficiency,random,good,medium,0.3239436149597168,-0.01667165756225586,1,"[[187, 218], [430, 461], [492, 523]]"
92,sufficiency,same-class,good,good,-0.8980667591094971,-0.1752004623413086,0,"[[570, 601], [0, 31], [50, 81]]"
92,sufficiency,donor global-mean,good,good,-0.3138763904571533,-0.15108680725097656,0,"[[570, 601], [0, 31], [50, 81]]"
93,necessity,top-local,medium,medium,1.2220709323883057,-0.8310565948486328,0,"[[594, 625], [558, 589], [527, 558]]"
93,necessity,random,medium,medium,0.7631543874740601,-0.03086566925048828,0,"[[94, 125], [58, 89], [512, 543]]"
93,necessity,same-class,medium,medium,0.5147993564605713,-0.6162633895874023,0,"[[594, 625], [558, 589], [527, 558]]"
93,necessity,donor global-mean,medium,medium,0.09231805801391602,-0.6948728561401367,0,"[[594, 625], [558, 589], [527, 558]]"
93,sufficiency,top-local,medium,medium,0.4284418821334839,-0.2934131622314453,0,"[[594, 625], [558, 589], [527, 558]]"
93,sufficiency,random,medium,medium,0.05014801025390625,-0.09695053100585938,0,"[[94, 125], [58, 89], [512, 543]]"
93,sufficiency,same-class,medium,medium,0.0037146806716918945,-0.049340248107910156,0,"[[594, 625], [558, 589], [527, 558]]"
93,sufficiency,donor global-mean,medium,medium,0.006698966026306152,-0.028882980346679688,0,"[[594, 625], [558, 589], [527, 558]]"
94,necessity,top-local,medium,medium,0.08559679985046387,-0.16647720336914062,0,"[[0, 31], [422, 453], [345, 376]]"
94,necessity,random,medium,medium,-0.0006463527679443359,-0.07262992858886719,0,"[[70, 101], [262, 293], [459, 490]]"
94,necessity,same-class,medium,medium,0.0328214168548584,-0.009104251861572266,0,"[[0, 31], [422, 453], [345, 376]]"
94,necessity,donor global-mean,medium,medium,0.0057926177978515625,-0.025706768035888672,0,"[[0, 31], [422, 453], [345, 376]]"
94,sufficiency,top-local,good,good,0.09059882164001465,-0.17684364318847656,0,"[[0, 31], [422, 453], [345, 376]]"
94,sufficiency,random,good,good,-0.06335759162902832,-0.3303689956665039,0,"[[70, 101], [262, 293], [459, 490]]"
94,sufficiency,same-class,good,good,-1.8502507209777832,-1.591848373413086,0,"[[0, 31], [422, 453], [345, 376]]"
94,sufficiency,donor global-mean,good,good,0.12141227722167969,-0.10546112060546875,0,"[[0, 31], [422, 453], [345, 376]]"
95,necessity,top-local,medium,medium,-0.5749001502990723,0.5080537796020508,0,"[[406, 437], [269, 300], [328, 359]]"
95,necessity,random,medium,medium,-0.552454948425293,0.5105381011962891,0,"[[252, 283], [128, 159], [556, 587]]"
95,necessity,same-class,medium,medium,-0.6814241409301758,0.29334449768066406,0,"[[406, 437], [269, 300], [328, 359]]"
95,necessity,donor global-mean,medium,medium,-0.04344320297241211,-0.07242202758789062,0,"[[406, 437], [269, 300], [328, 359]]"
95,sufficiency,top-local,good,good,-0.04474496841430664,0.017652511596679688,0,"[[406, 437], [269, 300], [328, 359]]"
95,sufficiency,random,good,good,-0.04931783676147461,0.0002002716064453125,0,"[[252, 283], [128, 159], [556, 587]]"
95,sufficiency,same-class,good,good,0.11227560043334961,0.03561210632324219,0,"[[406, 437], [269, 300], [328, 359]]"
95,sufficiency,donor global-mean,good,good,-0.037850379943847656,0.009441375732421875,0,"[[406, 437], [269, 300], [328, 359]]"
96,necessity,top-local,medium,medium,0.02840900421142578,0.016508102416992188,0,"[[3, 34], [594, 625], [436, 467]]"
96,necessity,random,medium,medium,0.035260677337646484,-0.010243415832519531,0,"[[137, 168], [372, 403], [412, 443]]"
96,necessity,same-class,medium,medium,0.024609088897705078,-0.012476921081542969,0,"[[3, 34], [594, 625], [436, 467]]"
96,necessity,donor global-mean,medium,medium,0.03732919692993164,0.01200103759765625,0,"[[3, 34], [594, 625], [436, 467]]"
96,sufficiency,top-local,good,good,0.06102752685546875,-0.013074874877929688,0,"[[3, 34], [594, 625], [436, 467]]"
96,sufficiency,random,good,good,0.33438587188720703,0.04061603546142578,0,"[[137, 168], [372, 403], [412, 443]]"
96,sufficiency,same-class,good,good,0.0,0.0,0,"[[3, 34], [594, 625], [436, 467]]"
96,sufficiency,donor global-mean,good,good,0.0068187713623046875,-0.005949974060058594,0,"[[3, 34], [594, 625], [436, 467]]"
97,necessity,top-local,medium,medium,0.21886444091796875,0.0510101318359375,0,"[[0, 31], [172, 203], [403, 434]]"
97,necessity,random,medium,medium,-0.0014371871948242188,0.0012607574462890625,0,"[[286, 317], [423, 454], [488, 519]]"
97,necessity,same-class,medium,medium,-0.06801605224609375,-0.0241546630859375,0,"[[0, 31], [172, 203], [403, 434]]"
97,necessity,donor global-mean,medium,medium,0.14154052734375,0.010789871215820312,0,"[[0, 31], [172, 203], [403, 434]]"
97,sufficiency,top-local,good,good,-0.02129077911376953,-0.022512435913085938,0,"[[0, 31], [172, 203], [403, 434]]"
97,sufficiency,random,good,good,0.007967948913574219,-0.0010347366333007812,0,"[[286, 317], [423, 454], [488, 519]]"
97,sufficiency,same-class,good,good,-0.012241363525390625,-0.003978729248046875,0,"[[0, 31], [172, 203], [403, 434]]"
97,sufficiency,donor global-mean,good,good,-0.030199527740478516,-0.0033416748046875,0,"[[0, 31], [172, 203], [403, 434]]"
98,necessity,top-local,medium,medium,-0.11023855209350586,-0.029603004455566406,0,"[[527, 558], [4, 35], [496, 527]]"
98,necessity,random,medium,medium,0.015144824981689453,0.008016586303710938,0,"[[198, 229], [133, 164], [437, 468]]"
98,necessity,same-class,medium,medium,-0.09882116317749023,-0.01993560791015625,0,"[[527, 558], [4, 35], [496, 527]]"
98,necessity,donor global-mean,medium,medium,-0.05077409744262695,0.02192211151123047,0,"[[527, 558], [4, 35], [496, 527]]"
98,sufficiency,top-local,good,good,-0.06213688850402832,-0.011585235595703125,0,"[[527, 558], [4, 35], [496, 527]]"
98,sufficiency,random,good,good,0.07125210762023926,0.02831745147705078,0,"[[198, 229], [133, 164], [437, 468]]"
98,sufficiency,same-class,good,good,-0.4794919490814209,-0.11029243469238281,0,"[[527, 558], [4, 35], [496, 527]]"
98,sufficiency,donor global-mean,good,good,0.12446212768554688,0.07065963745117188,0,"[[527, 558], [4, 35], [496, 527]]"
99,necessity,top-local,medium,medium,-0.11054658889770508,0.030117034912109375,0,"[[0, 31], [594, 625], [563, 594]]"
99,necessity,random,medium,medium,-0.11259031295776367,0.13845539093017578,0,"[[212, 243], [25, 56], [401, 432]]"
99,necessity,same-class,medium,medium,0.056755781173706055,0.04397869110107422,0,"[[0, 31], [594, 625], [563, 594]]"
99,necessity,donor global-mean,medium,medium,0.004315376281738281,-0.006363868713378906,0,"[[0, 31], [594, 625], [563, 594]]"
99,sufficiency,top-local,good,good,-0.003973960876464844,0.006196022033691406,0,"[[0, 31], [594, 625], [563, 594]]"
99,sufficiency,random,good,good,-0.06988954544067383,-0.027027130126953125,0,"[[212, 243], [25, 56], [401, 432]]"
99,sufficiency,same-class,good,good,-0.012054443359375,-0.009273529052734375,0,"[[0, 31], [594, 625], [563, 594]]"
99,sufficiency,donor global-mean,good,good,-0.0020771026611328125,-0.0024394989013671875,0,"[[0, 31], [594, 625], [563, 594]]"
100,necessity,top-local,medium,medium,0.016013145446777344,0.04267120361328125,0,"[[0, 31], [594, 625], [441, 472]]"
100,necessity,random,medium,medium,0.02273273468017578,0.008349418640136719,0,"[[179, 210], [347, 378], [499, 530]]"
100,necessity,same-class,medium,medium,-0.0693044662475586,-0.031110763549804688,0,"[[0, 31], [594, 625], [441, 472]]"
100,necessity,donor global-mean,medium,medium,-0.041402339935302734,-0.00064849853515625,0,"[[0, 31], [594, 625], [441, 472]]"
100,sufficiency,top-local,good,good,0.01585531234741211,-0.10010337829589844,0,"[[0, 31], [594, 625], [441, 472]]"
100,sufficiency,random,good,good,-0.032196998596191406,-0.00197601318359375,0,"[[179, 210], [347, 378], [499, 530]]"
100,sufficiency,same-class,good,good,0.09821605682373047,0.017114639282226562,0,"[[0, 31], [594, 625], [441, 472]]"
100,sufficiency,donor global-mean,good,good,0.1019754409790039,0.02178192138671875,0,"[[0, 31], [594, 625], [441, 472]]"
101,necessity,top-local,medium,medium,0.09387445449829102,0.008406639099121094,0,"[[594, 625], [154, 185], [185, 216]]"
101,necessity,random,medium,medium,-0.023880481719970703,-6.67572021484375e-06,0,"[[545, 576], [175, 206], [219, 250]]"
101,necessity,same-class,medium,medium,0.031020641326904297,0.008160591125488281,0,"[[594, 625], [154, 185], [185, 216]]"
101,necessity,donor global-mean,medium,medium,0.014410972595214844,-0.008134841918945312,0,"[[594, 625], [154, 185], [185, 216]]"
101,sufficiency,top-local,good,good,0.05863189697265625,0.0031490325927734375,0,"[[594, 625], [154, 185], [185, 216]]"
101,sufficiency,random,good,good,0.04091644287109375,-0.023598670959472656,0,"[[545, 576], [175, 206], [219, 250]]"
101,sufficiency,same-class,good,good,0.04998779296875,-0.00542449951171875,0,"[[594, 625], [154, 185], [185, 216]]"
101,sufficiency,donor global-mean,good,good,0.06247234344482422,-0.006779670715332031,0,"[[594, 625], [154, 185], [185, 216]]"
102,necessity,top-local,medium,medium,0.15600013732910156,-0.04903888702392578,0,"[[594, 625], [438, 469], [509, 540]]"
102,necessity,random,medium,medium,-0.002789020538330078,0.0065155029296875,0,"[[461, 492], [10, 41], [368, 399]]"
102,necessity,same-class,medium,medium,-0.0337214469909668,-0.010059356689453125,0,"[[594, 625], [438, 469], [509, 540]]"
102,necessity,donor global-mean,medium,medium,0.1516737937927246,-0.05755615234375,0,"[[594, 625], [438, 469], [509, 540]]"
102,sufficiency,top-local,good,good,0.02869129180908203,-0.0285186767578125,0,"[[594, 625], [438, 469], [509, 540]]"
102,sufficiency,random,good,good,0.15471982955932617,-0.010284423828125,0,"[[461, 492], [10, 41], [368, 399]]"
102,sufficiency,same-class,good,good,0.11558246612548828,-0.03132057189941406,0,"[[594, 625], [438, 469], [509, 540]]"
102,sufficiency,donor global-mean,good,good,-0.028139591217041016,0.014072418212890625,0,"[[594, 625], [438, 469], [509, 540]]"
103,necessity,top-local,medium,medium,-0.19682979583740234,-0.0057697296142578125,0,"[[586, 617], [449, 480], [286, 317]]"
103,necessity,random,medium,medium,-0.08264017105102539,-0.027217864990234375,0,"[[425, 456], [537, 568], [70, 101]]"
103,necessity,same-class,medium,medium,-0.14399480819702148,-0.005274772644042969,0,"[[586, 617], [449, 480], [286, 317]]"
103,necessity,donor global-mean,medium,medium,-0.14241981506347656,0.0014095306396484375,0,"[[586, 617], [449, 480], [286, 317]]"
103,sufficiency,top-local,medium,medium,-0.19496607780456543,0.044830322265625,0,"[[586, 617], [449, 480], [286, 317]]"
103,sufficiency,random,medium,medium,-0.08365774154663086,0.0219573974609375,0,"[[425, 456], [537, 568], [70, 101]]"
103,sufficiency,same-class,medium,medium,0.0,0.0,0,"[[586, 617], [449, 480], [286, 317]]"
103,sufficiency,donor global-mean,medium,medium,-0.08766984939575195,0.04952526092529297,0,"[[586, 617], [449, 480], [286, 317]]"
104,necessity,top-local,medium,medium,-0.030611038208007812,0.0036745071411132812,0,"[[176, 207], [0, 31], [43, 74]]"
104,necessity,random,medium,medium,-0.5882844924926758,-0.09042644500732422,0,"[[251, 282], [26, 57], [513, 544]]"
104,necessity,same-class,medium,medium,-0.1183624267578125,-0.06852531433105469,0,"[[176, 207], [0, 31], [43, 74]]"
104,necessity,donor global-mean,medium,medium,0.06110382080078125,-0.02264690399169922,0,"[[176, 207], [0, 31], [43, 74]]"
104,sufficiency,top-local,medium,medium,-0.05197024345397949,0.0034341812133789062,0,"[[176, 207], [0, 31], [43, 74]]"
104,sufficiency,random,medium,medium,-0.13440823554992676,0.016724586486816406,0,"[[251, 282], [26, 57], [513, 544]]"
104,sufficiency,same-class,medium,medium,-0.059095144271850586,-0.0076351165771484375,0,"[[176, 207], [0, 31], [43, 74]]"
104,sufficiency,donor global-mean,medium,medium,0.0049440860748291016,0.0071868896484375,0,"[[176, 207], [0, 31], [43, 74]]"
105,necessity,top-local,medium,medium,0.12100851535797119,-0.03580188751220703,0,"[[412, 443], [381, 412], [196, 227]]"
105,necessity,random,medium,medium,-0.04415559768676758,0.03597831726074219,0,"[[216, 247], [451, 482], [94, 125]]"
105,necessity,same-class,medium,medium,-0.00396275520324707,-0.030366897583007812,0,"[[412, 443], [381, 412], [196, 227]]"
105,necessity,donor global-mean,medium,medium,0.02187490463256836,-0.03755950927734375,0,"[[412, 443], [381, 412], [196, 227]]"
105,sufficiency,top-local,good,good,0.07042407989501953,-0.0608062744140625,0,"[[412, 443], [381, 412], [196, 227]]"
105,sufficiency,random,good,good,-0.013527870178222656,0.0018682479858398438,0,"[[216, 247], [451, 482], [94, 125]]"
105,sufficiency,same-class,good,good,0.04333686828613281,-0.019586563110351562,0,"[[412, 443], [381, 412], [196, 227]]"
105,sufficiency,donor global-mean,good,good,0.04762554168701172,-0.026312828063964844,0,"[[412, 443], [381, 412], [196, 227]]"
106,necessity,top-local,medium,medium,0.10271310806274414,-0.010739326477050781,0,"[[0, 31], [129, 160], [594, 625]]"
106,necessity,random,medium,medium,-0.030800342559814453,0.016816139221191406,0,"[[234, 265], [60, 91], [269, 300]]"
106,necessity,same-class,medium,medium,-0.12808895111083984,-0.05743885040283203,0,"[[0, 31], [129, 160], [594, 625]]"
106,necessity,donor global-mean,medium,medium,-0.011891365051269531,0.02315235137939453,0,"[[0, 31], [129, 160], [594, 625]]"
106,sufficiency,top-local,good,good,-0.071319580078125,0.08269786834716797,0,"[[0, 31], [129, 160], [594, 625]]"
106,sufficiency,random,good,good,-0.0007314682006835938,0.012047767639160156,0,"[[234, 265], [60, 91], [269, 300]]"
106,sufficiency,same-class,good,good,0.0,0.0,0,"[[0, 31], [129, 160], [594, 625]]"
106,sufficiency,donor global-mean,good,good,-0.08375978469848633,0.15606212615966797,0,"[[0, 31], [129, 160], [594, 625]]"
107,necessity,top-local,medium,medium,0.07978582382202148,0.0027370452880859375,0,"[[0, 31], [594, 625], [126, 157]]"
107,necessity,random,medium,medium,0.2892465591430664,0.03597259521484375,0,"[[128, 159], [446, 477], [593, 624]]"
107,necessity,same-class,medium,medium,0.05442523956298828,0.04335784912109375,0,"[[0, 31], [594, 625], [126, 157]]"
107,necessity,donor global-mean,medium,medium,-0.006615638732910156,0.035457611083984375,0,"[[0, 31], [594, 625], [126, 157]]"
107,sufficiency,top-local,good,good,-0.065521240234375,0.015582084655761719,0,"[[0, 31], [594, 625], [126, 157]]"
107,sufficiency,random,good,good,-0.09491825103759766,0.023253440856933594,0,"[[128, 159], [446, 477], [593, 624]]"
107,sufficiency,same-class,good,good,0.0,0.0,0,"[[0, 31], [594, 625], [126, 157]]"
107,sufficiency,donor global-mean,good,good,-0.08666229248046875,0.1473541259765625,0,"[[0, 31], [594, 625], [126, 157]]"
108,necessity,top-local,medium,medium,0.012987613677978516,-0.050223350524902344,0,"[[594, 625], [142, 173], [0, 31]]"
108,necessity,random,medium,medium,0.25609922409057617,-0.041683197021484375,0,"[[328, 359], [433, 464], [48, 79]]"
108,necessity,same-class,medium,medium,-0.10188150405883789,-0.010450363159179688,0,"[[594, 625], [142, 173], [0, 31]]"
108,necessity,donor global-mean,medium,medium,-0.09081888198852539,-0.0110321044921875,0,"[[594, 625], [142, 173], [0, 31]]"
108,sufficiency,top-local,good,good,-0.06435918807983398,0.13062763214111328,0,"[[594, 625], [142, 173], [0, 31]]"
108,sufficiency,random,good,good,0.04016876220703125,-0.29103755950927734,0,"[[328, 359], [433, 464], [48, 79]]"
108,sufficiency,same-class,good,good,-0.07376861572265625,0.0909433364868164,0,"[[594, 625], [142, 173], [0, 31]]"
108,sufficiency,donor global-mean,good,good,-0.08367443084716797,0.15711307525634766,0,"[[594, 625], [142, 173], [0, 31]]"
109,necessity,top-local,medium,medium,0.19924640655517578,-0.009063720703125,0,"[[594, 625], [559, 590], [484, 515]]"
109,necessity,random,medium,medium,0.030232906341552734,-0.047600746154785156,0,"[[263, 294], [294, 325], [494, 525]]"
109,necessity,same-class,medium,medium,0.1255340576171875,-0.048972129821777344,0,"[[594, 625], [559, 590], [484, 515]]"
109,necessity,donor global-mean,medium,medium,0.27742552757263184,-0.15156078338623047,0,"[[594, 625], [559, 590], [484, 515]]"
109,sufficiency,top-local,good,good,0.041460514068603516,-0.031490325927734375,0,"[[594, 625], [559, 590], [484, 515]]"
109,sufficiency,random,good,good,-0.0014529228210449219,0.008913993835449219,0,"[[263, 294], [294, 325], [494, 525]]"
109,sufficiency,same-class,good,good,0.014613151550292969,-0.01654052734375,0,"[[594, 625], [559, 590], [484, 515]]"
109,sufficiency,donor global-mean,good,good,-0.027171611785888672,-0.0279388427734375,0,"[[594, 625], [559, 590], [484, 515]]"
110,necessity,top-local,medium,medium,0.30058765411376953,-0.10573005676269531,0,"[[594, 625], [515, 546], [184, 215]]"
110,necessity,random,medium,medium,-0.1318211555480957,-0.10024833679199219,0,"[[32, 63], [173, 204], [273, 304]]"
110,necessity,same-class,medium,medium,0.28841400146484375,-0.03155326843261719,0,"[[594, 625], [515, 546], [184, 215]]"
110,necessity,donor global-mean,medium,medium,0.28200292587280273,-0.04452800750732422,0,"[[594, 625], [515, 546], [184, 215]]"
110,sufficiency,top-local,medium,medium,-0.053205251693725586,-0.06806087493896484,0,"[[594, 625], [515, 546], [184, 215]]"
110,sufficiency,random,medium,medium,-0.0740349292755127,0.035572052001953125,0,"[[32, 63], [173, 204], [273, 304]]"
110,sufficiency,same-class,medium,medium,0.0,0.0,0,"[[594, 625], [515, 546], [184, 215]]"
110,sufficiency,donor global-mean,medium,medium,-0.005287647247314453,-0.044460296630859375,0,"[[594, 625], [515, 546], [184, 215]]"
111,necessity,top-local,medium,medium,-0.11675214767456055,-0.0075626373291015625,0,"[[594, 625], [104, 135], [29, 60]]"
111,necessity,random,medium,medium,-0.07270336151123047,-0.02804851531982422,0,"[[300, 331], [268, 299], [75, 106]]"
111,necessity,same-class,medium,medium,-0.13486576080322266,-0.05485057830810547,0,"[[594, 625], [104, 135], [29, 60]]"
111,necessity,donor global-mean,medium,medium,-0.12650299072265625,-0.048926353454589844,0,"[[594, 625], [104, 135], [29, 60]]"
111,sufficiency,top-local,medium,medium,-0.06686854362487793,-0.0014181137084960938,0,"[[594, 625], [104, 135], [29, 60]]"
111,sufficiency,random,medium,medium,-0.009262800216674805,0.03245258331298828,0,"[[300, 331], [268, 299], [75, 106]]"
111,sufficiency,same-class,medium,medium,0.02887415885925293,-0.013119697570800781,0,"[[594, 625], [104, 135], [29, 60]]"
111,sufficiency,donor global-mean,medium,medium,0.01002645492553711,-0.00087738037109375,0,"[[594, 625], [104, 135], [29, 60]]"
112,necessity,top-local,medium,medium,-0.21977472305297852,0.00449371337890625,0,"[[342, 373], [277, 308], [213, 244]]"
112,necessity,random,medium,medium,0.026761531829833984,-0.016347885131835938,0,"[[378, 409], [192, 223], [512, 543]]"
112,necessity,same-class,medium,medium,-0.03831958770751953,-0.022919654846191406,0,"[[342, 373], [277, 308], [213, 244]]"
112,necessity,donor global-mean,medium,medium,-0.016151905059814453,-0.0033473968505859375,0,"[[342, 373], [277, 308], [213, 244]]"
112,sufficiency,top-local,good,good,0.16910982131958008,0.07947731018066406,0,"[[342, 373], [277, 308], [213, 244]]"
112,sufficiency,random,good,good,0.16104531288146973,0.09276962280273438,0,"[[378, 409], [192, 223], [512, 543]]"
112,sufficiency,same-class,good,good,0.4115210771560669,0.2634544372558594,0,"[[342, 373], [277, 308], [213, 244]]"
112,sufficiency,donor global-mean,good,good,0.4100385904312134,0.25757884979248047,0,"[[342, 373], [277, 308], [213, 244]]"
113,necessity,top-local,medium,medium,-0.1745762825012207,0.0051250457763671875,0,"[[545, 576], [144, 175], [594, 625]]"
113,necessity,random,medium,medium,-0.0036478042602539062,-0.0010595321655273438,0,"[[549, 580], [430, 461], [362, 393]]"
113,necessity,same-class,medium,medium,0.3996734619140625,-0.08407020568847656,0,"[[545, 576], [144, 175], [594, 625]]"
113,necessity,donor global-mean,medium,medium,-0.018096923828125,-0.0458526611328125,0,"[[545, 576], [144, 175], [594, 625]]"
113,sufficiency,top-local,good,good,-0.5627061128616333,-0.20220184326171875,0,"[[545, 576], [144, 175], [594, 625]]"
113,sufficiency,random,good,good,0.01028907299041748,-0.005728721618652344,0,"[[549, 580], [430, 461], [362, 393]]"
113,sufficiency,same-class,good,good,-0.2119687795639038,-0.042084693908691406,0,"[[545, 576], [144, 175], [594, 625]]"
113,sufficiency,donor global-mean,good,good,-0.04385864734649658,0.0118560791015625,0,"[[545, 576], [144, 175], [594, 625]]"
114,necessity,top-local,medium,medium,-0.42786121368408203,-0.024684906005859375,0,"[[594, 625], [0, 31], [125, 156]]"
114,necessity,random,medium,medium,-0.017582416534423828,-0.036037445068359375,0,"[[509, 540], [97, 128], [554, 585]]"
114,necessity,same-class,medium,medium,-0.4271116256713867,-0.02443695068359375,0,"[[594, 625], [0, 31], [125, 156]]"
114,necessity,donor global-mean,medium,medium,-0.4222898483276367,-0.022039413452148438,0,"[[594, 625], [0, 31], [125, 156]]"
114,sufficiency,top-local,medium,medium,-0.2524991035461426,0.04019355773925781,0,"[[594, 625], [0, 31], [125, 156]]"
114,sufficiency,random,medium,medium,0.028836488723754883,-0.03680419921875,0,"[[509, 540], [97, 128], [554, 585]]"
114,sufficiency,same-class,medium,medium,0.09363150596618652,-0.0467987060546875,0,"[[594, 625], [0, 31], [125, 156]]"
114,sufficiency,donor global-mean,medium,medium,-0.012056112289428711,-0.0024251937866210938,0,"[[594, 625], [0, 31], [125, 156]]"
