panel,column,column_title,row,idx,time_s,amplitude_au,class_name,candidate_type,display_subtype,record_id,source_idx,native_donor_id
D5,4,Bad / low-frequency drift,generated,30784,0.872,-0.028320064768195152,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,0.88,-0.035100165754556656,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,0.888,-0.04128269851207733,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,0.896,-0.04979058355093002,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,0.904,-0.05728636309504509,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,0.912,-0.06654741615056992,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,0.92,-0.07259190082550049,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,0.928,-0.07867296785116196,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,0.936,-0.08742401748895645,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,0.944,-0.0986851155757904,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,0.952,-0.10583022236824036,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,0.96,-0.11224956065416336,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,0.968,-0.11729088425636292,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,0.976,-0.12274973094463348,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,0.984,-0.12919150292873383,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,0.992,-0.13393659889698029,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.0,-0.1395179033279419,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.008,-0.14668673276901245,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.016,-0.15152129530906677,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.024,-0.16071508824825287,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.032,-0.1677154302597046,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.04,-0.17390486598014832,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.048,-0.17794561386108398,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.056,-0.18502216041088104,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.064,-0.19302570819854736,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.072,-0.19978149235248566,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.08,-0.20573364198207855,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.088,-0.21078252792358398,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.096,-0.21762380003929138,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.104,-0.22077277302742004,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.112,-0.2151501625776291,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.12,-0.19662031531333923,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.128,-0.17755064368247986,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.136,-0.1900489628314972,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.144,-0.20793072879314423,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.152,-0.2130320966243744,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.16,-0.21951842308044434,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.168,-0.22547543048858643,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.176,-0.22992682456970215,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.184,-0.23298373818397522,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.192,-0.23748362064361572,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.2,-0.24388740956783295,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.208,-0.24897731840610504,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.216,-0.24973155558109283,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.224,-0.2514420449733734,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.232,-0.2538463771343231,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.24,-0.2546326518058777,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.248,-0.2563326954841614,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.256,-0.25935813784599304,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.264,-0.26137837767601013,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.272,-0.2612915635108948,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.28,-0.26263555884361267,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.288,-0.2613186240196228,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.296,-0.2597521245479584,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.304,-0.2607479691505432,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.312,-0.26297706365585327,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.32,-0.25996601581573486,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.328,-0.2585834562778473,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.336,-0.2601662874221802,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.344,-0.258444607257843,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.352,-0.2577751576900482,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.36,-0.25905096530914307,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.368,-0.25895658135414124,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.376,-0.2608237862586975,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.384,-0.26236405968666077,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.392,-0.2573094666004181,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.4,-0.2509768307209015,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.408,-0.24252085387706757,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.416,-0.2383526861667633,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.424,-0.2449144423007965,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.432,-0.2567308247089386,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.44,-0.25478842854499817,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.448,-0.2597675621509552,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.456,-0.2657228410243988,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.464,-0.2637060284614563,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.472,-0.27000343799591064,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.48,-0.2720051407814026,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.488,-0.27498623728752136,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.496,-0.2783321738243103,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.504,-0.2802771031856537,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.512,-0.2763747274875641,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.52,-0.2780873477458954,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.528,-0.2834666669368744,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.536,-0.28610995411872864,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.544,-0.28076884150505066,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.552,-0.2820076048374176,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.56,-0.2822749614715576,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.568,-0.2847493588924408,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.576,-0.2840162515640259,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.584,-0.2803765535354614,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.592,-0.27933821082115173,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.6,-0.2805136740207672,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.608,-0.28047534823417664,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.616,-0.278296560049057,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.624,-0.2764263153076172,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.632,-0.2750617265701294,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.64,-0.2751462459564209,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.648,-0.2735251784324646,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.656,-0.27129724621772766,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.664,-0.27114805579185486,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.672,-0.2686966061592102,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.68,-0.2656351923942566,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.688,-0.269278883934021,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.696,-0.2722311317920685,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.704,-0.27057600021362305,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.712,-0.27001020312309265,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.72,-0.2714005410671234,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.728,-0.2722761034965515,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.736,-0.27195337414741516,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.744,-0.272571325302124,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.752,-0.2751491665840149,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.76,-0.2734675109386444,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.768,-0.2719920873641968,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.776,-0.272088885307312,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.784,-0.2722320854663849,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.792,-0.27208295464515686,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.8,-0.27228468656539917,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.808,-0.2703302502632141,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.816,-0.2684183716773987,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.824,-0.27065813541412354,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.832,-0.26901674270629883,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.84,-0.266579270362854,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.848,-0.2654570937156677,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.856,-0.2670750617980957,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.864,-0.26839479804039,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.872,-0.26692846417427063,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.88,-0.26625990867614746,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.888,-0.26675131916999817,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.896,-0.2642526626586914,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.904,-0.26281648874282837,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.912,-0.2640145421028137,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.92,-0.26279518008232117,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.928,-0.2624436020851135,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.936,-0.2606528103351593,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.944,-0.25651615858078003,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.952,-0.2587049901485443,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.96,-0.2594631612300873,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.968,-0.2586308419704437,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.976,-0.2657732665538788,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.984,-0.272154301404953,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,1.992,-0.27051833271980286,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,2.0,-0.2719534933567047,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,2.008,-0.27391090989112854,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,2.016,-0.2801736891269684,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,2.024,-0.28399842977523804,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,2.032,-0.28494930267333984,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,2.04,-0.28750690817832947,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,2.048,-0.28284722566604614,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,2.056,-0.26526933908462524,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,2.064,-0.23749296367168427,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,2.072,-0.2333919107913971,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,2.08,-0.2512253522872925,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,2.088,-0.2598433494567871,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,2.096,-0.2636438012123108,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
D5,4,Bad / low-frequency drift,generated,30784,2.104,-0.2610783874988556,bad,ptb_morph,bad_contact_reset_flatline,v114_D2_ptb_but_style_residual_ptbxl_3011,3011,
