record_id,y,quality_record,candidate_type,is_augmented,panel,group,PC1,PC2,noise_type
2770354,1,acceptable,,0,paper,original acceptable,-3.6049463962979065,2.437865204835485,
2771224,1,acceptable,,0,paper,original acceptable,-1.1981909945806286,-2.1603437367898515,
2771437,1,acceptable,,0,paper,original acceptable,-1.2761410610216863,-4.952993605481542,
2771970,1,acceptable,,0,paper,original acceptable,-0.5497277123955853,-4.627282289523172,
2772856,1,acceptable,,0,paper,original acceptable,-3.7268461303161047,2.2158949401642696,
2773243,1,acceptable,,0,paper,original acceptable,-3.221642209935582,2.6095933248426197,
2773537,1,acceptable,,0,paper,original acceptable,-3.2137693939008822,2.602625272944074,
2776665,1,acceptable,,0,paper,original acceptable,-4.216348312078232,2.5505481064771582,
2776731,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
2781287,1,acceptable,,0,paper,original acceptable,-3.056619370432107,2.5282453847920543,
2781601,1,acceptable,,0,paper,original acceptable,-3.2041017373361296,1.6773245745313097,
2786141,1,acceptable,,0,paper,original acceptable,-0.990352515629828,-4.183449223135028,
2788838,1,acceptable,,0,paper,original acceptable,-3.979693567294672,2.3563474844327175,
2788968,1,acceptable,,0,paper,original acceptable,-0.40032067035507746,-4.725293908646136,
2789383,1,acceptable,,0,paper,original acceptable,1.4255501914428004,-4.637032684355606,
2790899,1,acceptable,,0,paper,original acceptable,-1.9972447267841573,-0.2020481994476596,
2791114,1,acceptable,,0,paper,original acceptable,-0.7495899529950618,-4.781767730552815,
2794498,1,acceptable,,0,paper,original acceptable,-3.273772542542918,2.5250534077422135,
2794622,1,acceptable,,0,paper,original acceptable,-3.455656319976647,2.649940691305365,
2800968,1,acceptable,,0,paper,original acceptable,-1.8974389647589507,2.652429053801641,
2800977,1,acceptable,,0,paper,original acceptable,-3.0890915984930687,1.021133829569301,
2801034,1,acceptable,,0,paper,original acceptable,-1.8179191027384274,-3.518344331809791,
2803209,1,acceptable,,0,paper,original acceptable,-2.300910875126117,-2.934289330831989,
2803241,1,acceptable,,0,paper,original acceptable,-4.2032525323923045,2.194701832303777,
2803643,1,acceptable,,0,paper,original acceptable,-3.173610631460294,2.3576475351230943,
2804853,1,acceptable,,0,paper,original acceptable,-3.2003390896347366,2.7674790518736625,
2805557,1,acceptable,,0,paper,original acceptable,-0.7578755802975558,-4.628373976482258,
2809815,1,acceptable,,0,paper,original acceptable,-3.1400742996487923,2.553038350711796,
2811441,1,acceptable,,0,paper,original acceptable,-1.121660534269647,-4.665406169079235,
2812632,1,acceptable,,0,paper,original acceptable,-2.030601191384422,-3.9877392525195345,
2813478,1,acceptable,,0,paper,original acceptable,-0.9529185115777417,-3.9770181681348977,
2813547,1,acceptable,,0,paper,original acceptable,-1.6868028329418188,-2.7044336204088317,
2813744,-1,unacceptable,,0,paper,original unacceptable,0.7043564808007199,-4.194103542885073,
2814777,-1,unacceptable,,0,paper,original unacceptable,-0.8283255501339841,-4.238504035081211,
2815290,-1,unacceptable,,0,paper,original unacceptable,0.8008755408218166,-4.429691190868436,
2822611,1,acceptable,,0,paper,original acceptable,-2.9120714423766003,2.390888109608339,
2825450,1,acceptable,,0,paper,original acceptable,-3.7151273951870865,2.4041448881989926,
2829584,1,acceptable,,0,paper,original acceptable,-2.5864181260038253,0.5316094622483615,
2830227,1,acceptable,,0,paper,original acceptable,-0.06984270680676574,-3.8126822731519945,
2830745,1,acceptable,,0,paper,original acceptable,-3.2029424249311766,2.800394751645821,
2831246,1,acceptable,,0,paper,original acceptable,-3.09786017066177,2.7906802494495766,
2832166,1,acceptable,,0,paper,original acceptable,-3.1533860971621355,2.700689415525712,
2833796,1,acceptable,,0,paper,original acceptable,-3.4137082516464523,2.5061144170747416,
2834490,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
2834677,-1,unacceptable,,0,paper,original unacceptable,0.15895359315933347,-4.529223934932704,
2835744,-1,unacceptable,,0,paper,original unacceptable,2.27873195787579,-4.339596814271157,
2836333,1,acceptable,,0,paper,original acceptable,-2.7646023252609213,2.6964235460835653,
2840951,1,acceptable,,0,paper,original acceptable,-3.2704768013137486,2.1856329597984643,
2841710,-1,unacceptable,,0,paper,original unacceptable,-2.2316250985483905,-2.939205562768187,
2842563,1,acceptable,,0,paper,original acceptable,-2.8924597051585383,2.620584820917254,
2845888,-1,unacceptable,,0,paper,original unacceptable,3.8581571998102904,-2.8125064705280196,
2846577,1,acceptable,,0,paper,original acceptable,-0.7546380747967791,-5.00981924036833,
2846714,-1,unacceptable,,0,paper,original unacceptable,6.912961605077317,-4.208944625208192,
2846723,-1,unacceptable,,0,paper,original unacceptable,1.4750573008495873,-4.315769833352083,
2846962,1,acceptable,,0,paper,original acceptable,-0.059520157627691736,-5.0012096676069895,
2849336,-1,unacceptable,,0,paper,original unacceptable,-0.7166263038227468,0.253414726866359,
2853629,-1,unacceptable,,0,paper,original unacceptable,10.77137219758644,-3.846044648421605,
2855979,1,acceptable,,0,paper,original acceptable,-2.020321197776931,-0.2108282506395517,
2860703,1,acceptable,,0,paper,original acceptable,0.22075298260006102,-4.578049868764341,
2863391,1,acceptable,,0,paper,original acceptable,-3.3881505833236276,2.624110885185474,
2863613,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
2863747,1,acceptable,,0,paper,original acceptable,1.8086294132274976,-2.1256852464244345,
2863862,1,acceptable,,0,paper,original acceptable,-2.8567460862118166,1.318164118244885,
2865486,1,acceptable,,0,paper,original acceptable,-0.49393870102639253,-4.674584563799677,
2865717,1,acceptable,,0,paper,original acceptable,-3.25294339823485,2.6744419595404327,
2868054,1,acceptable,,0,paper,original acceptable,-1.5458813865105334,-0.6947480967059902,
2869593,1,acceptable,,0,paper,original acceptable,-1.4401181393231148,-3.774486632647369,
2873998,1,acceptable,,0,paper,original acceptable,0.1959597079523406,-4.964744857283604,
2878374,1,acceptable,,0,paper,original acceptable,-1.317356034911028,-3.6287047717504124,
2878973,1,acceptable,,0,paper,original acceptable,-0.5429279173482805,-4.812004515561776,
2880070,1,acceptable,,0,paper,original acceptable,-2.2149665954245377,2.7482798018485557,
2880840,1,acceptable,,0,paper,original acceptable,-3.201687184613959,2.470816646081671,
2882409,1,acceptable,,0,paper,original acceptable,-2.8990180842582087,1.9432852098638849,
2883516,1,acceptable,,0,paper,original acceptable,0.41793037176162445,-4.330462747873537,
2887552,1,acceptable,,0,paper,original acceptable,-1.2650314353469518,-2.78696742277982,
2887976,1,acceptable,,0,paper,original acceptable,-1.264050894401107,-1.8067434989243132,
2887999,1,acceptable,,0,paper,original acceptable,0.3155267419202902,-4.735182988440239,
2888324,1,acceptable,,0,paper,original acceptable,-0.9956070543309934,-4.302899070089096,
2890081,1,acceptable,,0,paper,original acceptable,-1.9326494098014182,1.817461184844796,
2891502,1,acceptable,,0,paper,original acceptable,-2.89286113335557,0.08347451441639589,
2891576,1,acceptable,,0,paper,original acceptable,-2.758764012360678,0.028808858071652756,
2893432,1,acceptable,,0,paper,original acceptable,-3.5615950297750456,2.3608485471170044,
2897997,1,acceptable,,0,paper,original acceptable,-3.569632640627417,-0.2360106804785819,
2898976,1,acceptable,,0,paper,original acceptable,-1.7310587499821644,-4.6980965307400195,
2899476,1,acceptable,,0,paper,original acceptable,-2.6861387583978584,2.6016492115926693,
2901024,1,acceptable,,0,paper,original acceptable,-2.6656090433835073,1.8978237378643597,
2903242,1,acceptable,,0,paper,original acceptable,-3.372662364177192,2.439824490294551,
2910600,1,acceptable,,0,paper,original acceptable,-1.8435528728707613,-4.8738870076391,
2916186,1,acceptable,,0,paper,original acceptable,-2.6562332836286857,2.7184749849197796,
2918084,1,acceptable,,0,paper,original acceptable,-2.2907436947323356,2.8417236632080636,
2919114,1,acceptable,,0,paper,original acceptable,-3.1306438995890487,2.691626720615565,
2920995,1,acceptable,,0,paper,original acceptable,-1.6373382151990659,1.4921045793659946,
2923723,1,acceptable,,0,paper,original acceptable,-3.376236701109159,2.748186186593783,
2926949,1,acceptable,,0,paper,original acceptable,-2.9104135646515115,2.625152106046278,
2930238,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
2930441,1,acceptable,,0,paper,original acceptable,-3.0530436441436883,2.5562092481096728,
2932791,1,acceptable,,0,paper,original acceptable,-1.4765554785702555,-2.807148919139968,
2933532,1,acceptable,,0,paper,original acceptable,-3.555153837809677,2.336883921943808,
2934316,1,acceptable,,0,paper,original acceptable,-2.7077554043424077,2.5460116028349793,
2936700,-1,unacceptable,,0,paper,original unacceptable,11.7757585348068,-2.2981236464773733,
2938282,1,acceptable,,0,paper,original acceptable,-0.8313355796320424,-3.2411782610155173,
2941243,-1,unacceptable,,0,paper,original unacceptable,3.97907428799496,-4.307342651158023,
2943601,1,acceptable,,0,paper,original acceptable,-2.872791504407161,0.6129259698415143,
2944383,-1,unacceptable,,0,paper,original unacceptable,-0.8730170824739982,-4.233323567007775,
2944449,1,acceptable,,0,paper,original acceptable,-3.252836832438804,2.145067835742988,
2945144,-1,unacceptable,,0,paper,original unacceptable,5.320771910727098,-4.853630689173933,
2945198,1,acceptable,,0,paper,original acceptable,-2.5811814416373386,2.6311681373306968,
2945456,1,acceptable,,0,paper,original acceptable,-1.729725233890109,-3.421352696084701,
2954283,1,acceptable,,0,paper,original acceptable,-2.93711875130847,2.728765105481672,
2956139,1,acceptable,,0,paper,original acceptable,-3.1113688262567183,2.532508237785034,
2958210,1,acceptable,,0,paper,original acceptable,-2.5410397906710434,2.90654918572437,
2958981,1,acceptable,,0,paper,original acceptable,-1.4412051286306646,-1.6595260476653186,
2959985,1,acceptable,,0,paper,original acceptable,-3.228028303548346,2.6638908710014726,
2960522,1,acceptable,,0,paper,original acceptable,-4.48726417528373,2.5250996891326447,
2962246,1,acceptable,,0,paper,original acceptable,-2.50539133624179,2.420370298340596,
2966470,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
2969546,1,acceptable,,0,paper,original acceptable,-3.213323619245203,2.6630930777153887,
2970961,1,acceptable,,0,paper,original acceptable,-2.378737587072904,2.8817719782198705,
2972344,1,acceptable,,0,paper,original acceptable,-2.4640646191407405,-1.0289948455517524,
2975201,1,acceptable,,0,paper,original acceptable,-3.1337127187239973,0.930090473022432,
2981187,1,acceptable,,0,paper,original acceptable,-3.8377114635082368,2.2096651855133707,
2982047,1,acceptable,,0,paper,original acceptable,-2.2180414959596373,-0.23823863029409484,
2984955,1,acceptable,,0,paper,original acceptable,-1.2425788346139968,-2.877134933535389,
2984959,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
2988640,1,acceptable,,0,paper,original acceptable,-1.4752958116069728,-4.0827587411716175,
2989538,-1,unacceptable,,0,paper,original unacceptable,-0.18170823307248027,-4.862540833574448,
2989662,1,acceptable,,0,paper,original acceptable,-2.5157167650975847,2.450731468139785,
2990643,-1,unacceptable,,0,paper,original unacceptable,15.718643515955904,-0.7797264215291788,
2993457,-1,unacceptable,,0,paper,original unacceptable,-1.6827052274894536,1.6270738122560278,
2994306,1,acceptable,,0,paper,original acceptable,-1.5663528912572136,-3.2528109392921065,
2995146,1,acceptable,,0,paper,original acceptable,-3.645517549655289,2.0335852501983944,
2996573,1,acceptable,,0,paper,original acceptable,-0.717633071689085,-4.460095430065565,
2382091__paper_em__snr-6__seed0__00000,-1,paper_noisy_unacceptable,,1,paper,paper EM,-2.10435149847594,0.7995050900307182,em
2382091__paper_ma__snr-6__seed0__00001,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.8296453019137675,-0.8497050133433904,ma
2263952__paper_em__snr-6__seed0__00002,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.7283384210288755,-0.4464765192157056,em
2263952__paper_ma__snr-6__seed0__00003,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.3274692267619368,-0.8231851966334169,ma
1452327__paper_em__snr-6__seed0__00004,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.1814319138102294,-1.309992718327541,em
1452327__paper_ma__snr-6__seed0__00005,-1,paper_noisy_unacceptable,,1,paper,paper MA,2.3792452204808723,-1.6050885667087191,ma
2007358__paper_em__snr-6__seed0__00006,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.7518293497914558,-3.19671813721022,em
2007358__paper_ma__snr-6__seed0__00007,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.7323075559351861,-2.507598792599758,ma
2873998__paper_em__snr-6__seed0__00008,-1,paper_noisy_unacceptable,,1,paper,paper EM,0.21986818124053498,-1.2692252711195595,em
2873998__paper_ma__snr-6__seed0__00009,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.084823135394483,-0.802204130947129,ma
2307962__paper_em__snr-6__seed0__00010,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.679751020584627,-3.4399768680008633,em
2307962__paper_ma__snr-6__seed0__00011,-1,paper_noisy_unacceptable,,1,paper,paper MA,2.2707453807856335,-3.6365275624612328,ma
2383851__paper_em__snr-6__seed0__00012,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.649525124842374,-3.9047765300084953,em
2383851__paper_ma__snr-6__seed0__00013,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.6744705088106792,-3.883185991561538,ma
2051346__paper_em__snr-6__seed0__00014,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.228575244654842,0.4843474487602968,em
2051346__paper_ma__snr-6__seed0__00015,-1,paper_noisy_unacceptable,,1,paper,paper MA,-1.0185500917474384,1.4532556213048993,ma
1834084__paper_em__snr-6__seed0__00016,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.03346559037398056,-1.6685186580403177,em
1834084__paper_ma__snr-6__seed0__00017,-1,paper_noisy_unacceptable,,1,paper,paper MA,2.8041034072473123,-2.492337554584737,ma
1827723__paper_em__snr-6__seed0__00018,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.8704477412372391,-1.7449773316492405,em
1827723__paper_ma__snr-6__seed0__00019,-1,paper_noisy_unacceptable,,1,paper,paper MA,-0.3300301809085115,-0.499825734379022,ma
2403917__paper_em__snr-6__seed0__00020,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.938067081821998,0.16226260431595924,em
2403917__paper_ma__snr-6__seed0__00021,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.21846483368407277,-0.4285219627952618,ma
1361018__paper_em__snr-6__seed0__00022,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.7168073311066985,0.3805370765485301,em
1361018__paper_ma__snr-6__seed0__00023,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.5899383810680078,-0.5264251257501286,ma
1074828__paper_em__snr-6__seed0__00024,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.6742871828123885,-2.368511501293867,em
1074828__paper_ma__snr-6__seed0__00025,-1,paper_noisy_unacceptable,,1,paper,paper MA,2.321583224229447,-2.6592871725529412,ma
1624761__paper_em__snr-6__seed0__00026,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.8691215440047693,0.9995407096948348,em
1624761__paper_ma__snr-6__seed0__00027,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.5367604148905821,-1.0614013682011811,ma
2679451__paper_em__snr-6__seed0__00028,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.6765010222945425,0.3503080519812945,em
2679451__paper_ma__snr-6__seed0__00029,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.5141708874202041,-0.19318965400138974,ma
2236690__paper_em__snr-6__seed0__00030,-1,paper_noisy_unacceptable,,1,paper,paper EM,-2.2391585303226678,1.1374713457168735,em
2236690__paper_ma__snr-6__seed0__00031,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.9384182803569174,-1.4048268144054652,ma
1886325__paper_em__snr-6__seed0__00032,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.8203871511903608,0.19805197522920742,em
1886325__paper_ma__snr-6__seed0__00033,-1,paper_noisy_unacceptable,,1,paper,paper MA,-0.6360286252179015,1.196349345973016,ma
2678574__paper_em__snr-6__seed0__00034,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.6333242534831989,-1.9091775404198421,em
2678574__paper_ma__snr-6__seed0__00035,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.7533057432150754,-2.4593596836011185,ma
2181292__paper_em__snr-6__seed0__00036,-1,paper_noisy_unacceptable,,1,paper,paper EM,-2.4498465573207913,1.6052459049995058,em
2181292__paper_ma__snr-6__seed0__00037,-1,paper_noisy_unacceptable,,1,paper,paper MA,2.2721023228864965,-1.8063391759247944,ma
1611606__paper_em__snr-6__seed0__00038,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.8288191013671367,1.3053057708256997,em
1611606__paper_ma__snr-6__seed0__00039,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.18790611349326838,0.040785645289359594,ma
1883194__paper_em__snr-6__seed0__00040,-1,paper_noisy_unacceptable,,1,paper,paper EM,-2.02785366446376,1.3618109719231049,em
1883194__paper_ma__snr-6__seed0__00041,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.3165706114710487,-1.1361203464037193,ma
1804217__paper_em__snr-6__seed0__00042,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.2021487981962151,2.0785887763078588,em
1804217__paper_ma__snr-6__seed0__00043,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.7405543232331306,0.18019018470578307,ma
2087383__paper_em__snr-6__seed0__00044,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.161404489543204,0.5426290336414431,em
2087383__paper_ma__snr-6__seed0__00045,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.8831480897213622,-1.90960272237509,ma
1105148__paper_em__snr-6__seed0__00046,-1,paper_noisy_unacceptable,,1,paper,paper EM,-2.2110838375086646,1.9899109945297513,em
1105148__paper_ma__snr-6__seed0__00047,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.8630457856469255,-0.9107878757108209,ma
2371047__paper_em__snr-6__seed0__00048,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.6675694946314852,0.29943155832101553,em
2371047__paper_ma__snr-6__seed0__00049,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.7452371120693484,-1.634831653187546,ma
1750516__paper_em__snr-6__seed0__00050,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.8927353846224574,0.19464722989004168,em
1750516__paper_ma__snr-6__seed0__00051,-1,paper_noisy_unacceptable,,1,paper,paper MA,-0.6183358964212793,1.0438902843471676,ma
1955721__paper_em__snr-6__seed0__00052,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.5479432872621546,-1.0317090154434705,em
1955721__paper_ma__snr-6__seed0__00053,-1,paper_noisy_unacceptable,,1,paper,paper MA,2.4534935774448,-2.579855598376297,ma
1273536__paper_em__snr-6__seed0__00054,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.9314052285903907,1.848595487976443,em
1273536__paper_ma__snr-6__seed0__00055,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.906719780234387,-1.896434614529796,ma
2668141__paper_em__snr-6__seed0__00056,-1,paper_noisy_unacceptable,,1,paper,paper EM,0.14624058504840295,-4.766260539690642,em
2668141__paper_ma__snr-6__seed0__00057,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.212388623959394,-2.733028574628638,ma
2103996__paper_em__snr-6__seed0__00058,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.6376548933898059,-0.24074780307127816,em
2103996__paper_ma__snr-6__seed0__00059,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.4744171301242304,-2.76744097501905,ma
1097104__paper_em__snr-6__seed0__00060,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.2412275607791943,-1.5200175680406312,em
1097104__paper_ma__snr-6__seed0__00061,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.3815340697407767,-1.9811105920384477,ma
2726297__paper_em__snr-6__seed0__00062,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.6347534125476061,-0.922079269049166,em
2726297__paper_ma__snr-6__seed0__00063,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.6751567500387696,-0.4211253515910246,ma
2145815__paper_em__snr-6__seed0__00064,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.539564338233422,0.37035901328197424,em
2145815__paper_ma__snr-6__seed0__00065,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.096902636640437,-0.7928841940932668,ma
2590292__paper_em__snr-6__seed0__00066,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.1987410286253832,-1.0431906734741778,em
2590292__paper_ma__snr-6__seed0__00067,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.1851300630699833,-1.7150963973689128,ma
1178618__paper_em__snr-6__seed0__00068,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.5073823553486,-0.3715805372082758,em
1178618__paper_ma__snr-6__seed0__00069,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.6771378538852565,-1.71928379549431,ma
1400164__paper_em__snr-6__seed0__00070,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.9141242780757695,-1.3493723619219524,em
1400164__paper_ma__snr-6__seed0__00071,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.775755545565185,-1.5875417647968841,ma
1041530__paper_em__snr-6__seed0__00072,-1,paper_noisy_unacceptable,,1,paper,paper EM,-2.5703034915151735,2.180625887724287,em
1041530__paper_ma__snr-6__seed0__00073,-1,paper_noisy_unacceptable,,1,paper,paper MA,2.07937888870494,-1.7390087002131223,ma
1671814__paper_em__snr-6__seed0__00074,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.2782649093474816,-1.2817059181953232,em
1671814__paper_ma__snr-6__seed0__00075,-1,paper_noisy_unacceptable,,1,paper,paper MA,2.325505135255867,-2.0387507298903924,ma
1835001__paper_em__snr-6__seed0__00076,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.4401762875148325,0.06514098095562564,em
1835001__paper_ma__snr-6__seed0__00077,-1,paper_noisy_unacceptable,,1,paper,paper MA,2.139270392303765,-1.1821604479293566,ma
2682348__paper_em__snr-6__seed0__00078,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.3022554803815405,-0.492154121438771,em
2682348__paper_ma__snr-6__seed0__00079,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.6525770499683199,-1.4881324539836038,ma
1028505__paper_em__snr-6__seed0__00080,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.1865553746772715,-0.3363125285052611,em
1028505__paper_ma__snr-6__seed0__00081,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.8164732624617441,-2.375702161508821,ma
2690686__paper_em__snr-6__seed0__00082,-1,paper_noisy_unacceptable,,1,paper,paper EM,-2.2946041301617077,0.7910118279203033,em
2690686__paper_ma__snr-6__seed0__00083,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.572050244196379,-0.3017185072031861,ma
2479911__paper_em__snr-6__seed0__00084,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.0329108816627104,1.3493875917924354,em
2479911__paper_ma__snr-6__seed0__00085,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.5107320992113893,-0.8847229364089049,ma
2237474__paper_em__snr-6__seed0__00086,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.187889765928283,-2.477793842555256,em
2237474__paper_ma__snr-6__seed0__00087,-1,paper_noisy_unacceptable,,1,paper,paper MA,2.1193495771418425,-4.00067729503962,ma
2156455__paper_em__snr-6__seed0__00088,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.6696884046641708,-2.1993295037509997,em
2156455__paper_ma__snr-6__seed0__00089,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.324372610477117,-1.8019477999277913,ma
2436056__paper_em__snr-6__seed0__00090,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.0786060200583973,-0.6715953316277696,em
2436056__paper_ma__snr-6__seed0__00091,-1,paper_noisy_unacceptable,,1,paper,paper MA,2.3778069814841354,-0.6900013618595752,ma
2898976__paper_em__snr-6__seed0__00092,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.7893913542172497,-2.63847452447858,em
2898976__paper_ma__snr-6__seed0__00093,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.1777100953754558,-2.2902668349362196,ma
2466032__paper_em__snr-6__seed0__00094,-1,paper_noisy_unacceptable,,1,paper,paper EM,-2.2976638464854355,1.4986810390386036,em
2466032__paper_ma__snr-6__seed0__00095,-1,paper_noisy_unacceptable,,1,paper,paper MA,-0.656547717339857,0.26050408183060436,ma
1668529__paper_em__snr-6__seed0__00096,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.8734072521053313,-0.2233822680151142,em
1668529__paper_ma__snr-6__seed0__00097,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.6444176289915107,-0.5636470096560762,ma
2691158__paper_em__snr-6__seed0__00098,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.7697395164189791,-2.6770490709942547,em
2691158__paper_ma__snr-6__seed0__00099,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.20969983238517226,-2.090240837859643,ma
2494912__paper_em__snr-6__seed0__00100,-1,paper_noisy_unacceptable,,1,paper,paper EM,0.7995372517333182,-2.3686521687338997,em
2494912__paper_ma__snr-6__seed0__00101,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.9948728099411117,-2.1295120849176485,ma
1722508__paper_em__snr-6__seed0__00102,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.9277183197439072,-1.9021464170763844,em
1722508__paper_ma__snr-6__seed0__00103,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.3620904465942556,-2.7826643089367193,ma
2568577__paper_em__snr-6__seed0__00104,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.265402692856077,-0.8650661646116259,em
2568577__paper_ma__snr-6__seed0__00105,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.8603922359612199,-2.517999148002541,ma
1952013__paper_em__snr-6__seed0__00106,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.8597696773027101,-1.5536270779598655,em
1952013__paper_ma__snr-6__seed0__00107,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.5906349069639751,-0.9189964374999787,ma
2776665__paper_em__snr-6__seed0__00108,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.4572578052871832,0.845686026021814,em
2776665__paper_ma__snr-6__seed0__00109,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.3009963142802519,-2.592198540855404,ma
1075113__paper_em__snr-6__seed0__00110,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.4458079316568582,-0.19210513524109002,em
1075113__paper_ma__snr-6__seed0__00111,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.26090297607760715,-0.4674204918680133,ma
1260448__paper_em__snr-6__seed0__00112,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.9816810573470058,0.19094922997656932,em
1260448__paper_ma__snr-6__seed0__00113,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.8016341203070987,-1.3447630426927208,ma
2788838__paper_em__snr-6__seed0__00114,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.8978198413088816,1.0248306211634102,em
2788838__paper_ma__snr-6__seed0__00115,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.7389501072432163,-0.36647726534403696,ma
2520126__paper_em__snr-6__seed0__00116,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.1257813247629322,-0.40844601610511033,em
2520126__paper_ma__snr-6__seed0__00117,-1,paper_noisy_unacceptable,,1,paper,paper MA,3.1384946858454925,-3.154577975535042,ma
