idx,split,class_name,v116_candidate_type,domain,PC1,PC2,coordinate_basis
27865,train,bad,ptb_morph,synthesis,-5.3941837820798995,8.397888145634642,v116_shared_pca_44_features_fit_original_train
27866,train,bad,ptb_morph,synthesis,-5.429135540580516,8.055843628054213,v116_shared_pca_44_features_fit_original_train
27867,train,bad,ptb_morph,synthesis,-5.320385140525266,8.16253908044431,v116_shared_pca_44_features_fit_original_train
27868,train,bad,ptb_morph,synthesis,-5.429799666635228,8.345992614487292,v116_shared_pca_44_features_fit_original_train
27870,train,bad,ptb_morph,synthesis,-5.495065170218032,8.376269488966509,v116_shared_pca_44_features_fit_original_train
27871,train,bad,ptb_morph,synthesis,-5.256865471527886,8.068689736464403,v116_shared_pca_44_features_fit_original_train
27873,train,bad,ptb_morph,synthesis,-5.443124379573353,8.05663764938806,v116_shared_pca_44_features_fit_original_train
27874,train,bad,ptb_morph,synthesis,-5.5900571487490485,8.254166748604517,v116_shared_pca_44_features_fit_original_train
27875,train,bad,ptb_morph,synthesis,-5.618933921010777,8.249231534126258,v116_shared_pca_44_features_fit_original_train
27876,train,bad,ptb_morph,synthesis,-5.5992545890855965,8.341813567861749,v116_shared_pca_44_features_fit_original_train
27878,train,bad,ptb_morph,synthesis,-5.354204009096852,8.005455652857432,v116_shared_pca_44_features_fit_original_train
27879,train,bad,ptb_morph,synthesis,-5.469804384655852,8.194277366347057,v116_shared_pca_44_features_fit_original_train
27880,train,bad,ptb_morph,synthesis,-5.668178823631978,8.4268078224852,v116_shared_pca_44_features_fit_original_train
27881,train,bad,ptb_morph,synthesis,-5.418053987999084,8.144247820017197,v116_shared_pca_44_features_fit_original_train
27882,train,bad,ptb_morph,synthesis,-5.694544783885375,8.229403818355927,v116_shared_pca_44_features_fit_original_train
27883,train,bad,ptb_morph,synthesis,-5.340615794665158,7.9132889152095665,v116_shared_pca_44_features_fit_original_train
27885,train,bad,ptb_morph,synthesis,-5.414765516750082,7.817899092725029,v116_shared_pca_44_features_fit_original_train
27886,train,bad,ptb_morph,synthesis,-5.436543016676302,7.99058257566841,v116_shared_pca_44_features_fit_original_train
27888,train,bad,ptb_morph,synthesis,-5.45708125875143,8.382367559412359,v116_shared_pca_44_features_fit_original_train
27889,train,bad,ptb_morph,synthesis,-5.275709548670006,8.159902732008154,v116_shared_pca_44_features_fit_original_train
27890,train,bad,ptb_morph,synthesis,-5.3157632054928,8.07311018896395,v116_shared_pca_44_features_fit_original_train
27891,train,bad,ptb_morph,synthesis,-5.509289095956051,8.197084759252924,v116_shared_pca_44_features_fit_original_train
27892,train,bad,ptb_morph,synthesis,-5.513684657399519,8.39531827075647,v116_shared_pca_44_features_fit_original_train
27893,train,bad,ptb_morph,synthesis,-5.557830104055077,7.965922588274845,v116_shared_pca_44_features_fit_original_train
27894,train,bad,ptb_morph,synthesis,-5.601482748597714,8.186579691813538,v116_shared_pca_44_features_fit_original_train
27896,train,bad,ptb_morph,synthesis,-5.438178305630078,8.11604781325202,v116_shared_pca_44_features_fit_original_train
27897,train,bad,ptb_morph,synthesis,-5.385942144739493,7.9915412704319975,v116_shared_pca_44_features_fit_original_train
27898,train,bad,ptb_morph,synthesis,-5.590352032246491,8.321131864272497,v116_shared_pca_44_features_fit_original_train
27899,train,bad,ptb_morph,synthesis,-5.462703258347048,8.264086933167151,v116_shared_pca_44_features_fit_original_train
27900,train,bad,ptb_morph,synthesis,-5.456340801216193,-3.3770306707132405,v116_shared_pca_44_features_fit_original_train
27901,train,bad,ptb_morph,synthesis,-5.450490712062228,8.12301177973637,v116_shared_pca_44_features_fit_original_train
27902,train,bad,ptb_morph,synthesis,-5.706868162237079,8.29606944048121,v116_shared_pca_44_features_fit_original_train
27903,train,bad,ptb_morph,synthesis,-5.5501597361241455,8.1871383940972,v116_shared_pca_44_features_fit_original_train
27904,train,bad,ptb_morph,synthesis,-5.476843807383368,8.171959085550615,v116_shared_pca_44_features_fit_original_train
27905,train,bad,ptb_morph,synthesis,-4.0617149929033545,-3.4948563713638827,v116_shared_pca_44_features_fit_original_train
27907,train,bad,ptb_morph,synthesis,-5.671075533362254,8.340594681668824,v116_shared_pca_44_features_fit_original_train
27908,train,bad,ptb_morph,synthesis,-5.512981382136578,8.10094450247332,v116_shared_pca_44_features_fit_original_train
27909,train,bad,ptb_morph,synthesis,-5.578076946675786,8.150167408257744,v116_shared_pca_44_features_fit_original_train
27910,train,bad,ptb_morph,synthesis,-4.615474718798271,11.168830228401196,v116_shared_pca_44_features_fit_original_train
27911,train,bad,ptb_morph,synthesis,-5.448680382784964,8.245880517183533,v116_shared_pca_44_features_fit_original_train
27912,train,bad,ptb_morph,synthesis,-5.587590034140801,8.047554100804971,v116_shared_pca_44_features_fit_original_train
27913,train,bad,ptb_morph,synthesis,-5.308933731993969,8.024027943271646,v116_shared_pca_44_features_fit_original_train
27916,train,bad,ptb_morph,synthesis,-5.5642075825072315,8.088445906830051,v116_shared_pca_44_features_fit_original_train
27917,train,bad,ptb_morph,synthesis,-5.543332528952012,8.477303394587786,v116_shared_pca_44_features_fit_original_train
27919,train,bad,ptb_morph,synthesis,-5.453471054632594,8.102927040440864,v116_shared_pca_44_features_fit_original_train
27920,train,bad,ptb_morph,synthesis,-5.497098605526718,7.984886991487323,v116_shared_pca_44_features_fit_original_train
27921,train,bad,ptb_morph,synthesis,-5.66374671887354,8.193755038563067,v116_shared_pca_44_features_fit_original_train
27923,train,bad,ptb_morph,synthesis,-5.692549026226038,8.250053847769586,v116_shared_pca_44_features_fit_original_train
27924,train,bad,ptb_morph,synthesis,-9.216506503513477,6.281230987794774,v116_shared_pca_44_features_fit_original_train
27925,train,bad,ptb_morph,synthesis,-8.719584225244851,6.264591876155102,v116_shared_pca_44_features_fit_original_train
27926,train,bad,ptb_morph,synthesis,-5.675369350689117,8.274750702582372,v116_shared_pca_44_features_fit_original_train
27928,train,bad,ptb_morph,synthesis,-5.643459675025104,8.39919534794239,v116_shared_pca_44_features_fit_original_train
27929,train,bad,ptb_morph,synthesis,-5.462050969972299,8.047475929031622,v116_shared_pca_44_features_fit_original_train
27930,train,bad,ptb_morph,synthesis,-5.62093749514483,8.38927596737207,v116_shared_pca_44_features_fit_original_train
27931,train,bad,ptb_morph,synthesis,-8.620850225928232,6.918361420126023,v116_shared_pca_44_features_fit_original_train
27932,train,bad,ptb_morph,synthesis,-5.3371174399338575,-3.28109626977141,v116_shared_pca_44_features_fit_original_train
27933,train,bad,ptb_morph,synthesis,-5.56822623056588,8.401966009653673,v116_shared_pca_44_features_fit_original_train
27935,train,bad,ptb_morph,synthesis,-5.547944461694199,8.000535498255083,v116_shared_pca_44_features_fit_original_train
27936,train,bad,ptb_morph,synthesis,-2.0697999001049534,-0.5136801141365857,v116_shared_pca_44_features_fit_original_train
27937,train,bad,ptb_morph,synthesis,-5.5189231109818895,8.297480603075142,v116_shared_pca_44_features_fit_original_train
27938,train,bad,ptb_morph,synthesis,-5.267936968952592,7.995577173104681,v116_shared_pca_44_features_fit_original_train
27939,train,bad,ptb_morph,synthesis,-5.453137914508519,8.235077047442987,v116_shared_pca_44_features_fit_original_train
27940,train,bad,ptb_morph,synthesis,-5.545446883224841,8.126635588563975,v116_shared_pca_44_features_fit_original_train
27941,train,bad,ptb_morph,synthesis,-5.483990019317563,8.288872820413648,v116_shared_pca_44_features_fit_original_train
27942,train,bad,ptb_morph,synthesis,-5.514480942471554,8.23328619794021,v116_shared_pca_44_features_fit_original_train
27943,train,bad,ptb_morph,synthesis,-5.619677653916574,8.356961261244232,v116_shared_pca_44_features_fit_original_train
27944,train,bad,ptb_morph,synthesis,-5.507303163958271,8.176857131463855,v116_shared_pca_44_features_fit_original_train
27945,train,bad,ptb_morph,synthesis,-5.300614289532417,8.21494136550955,v116_shared_pca_44_features_fit_original_train
27946,train,bad,ptb_morph,synthesis,-5.415695582718934,8.31731861834552,v116_shared_pca_44_features_fit_original_train
27947,train,bad,ptb_morph,synthesis,-5.703501161370255,8.199140949783105,v116_shared_pca_44_features_fit_original_train
27949,train,bad,ptb_morph,synthesis,-5.410210815573565,8.074360582063633,v116_shared_pca_44_features_fit_original_train
27950,train,bad,ptb_morph,synthesis,-5.472694582092759,8.264148430159096,v116_shared_pca_44_features_fit_original_train
27951,train,bad,ptb_morph,synthesis,-5.681638187135572,8.262838755650492,v116_shared_pca_44_features_fit_original_train
27952,train,bad,ptb_morph,synthesis,-5.628039764555885,8.6489045723324,v116_shared_pca_44_features_fit_original_train
27953,train,bad,ptb_morph,synthesis,-5.608394739284956,8.42117570449717,v116_shared_pca_44_features_fit_original_train
27955,train,bad,ptb_morph,synthesis,-5.282994308789721,8.069580678695921,v116_shared_pca_44_features_fit_original_train
27956,train,bad,ptb_morph,synthesis,-5.5722910684195295,8.227598885092009,v116_shared_pca_44_features_fit_original_train
27957,train,bad,ptb_morph,synthesis,-5.50570909981322,8.208325694829751,v116_shared_pca_44_features_fit_original_train
27958,train,bad,ptb_morph,synthesis,-5.459981564657774,8.137737187214725,v116_shared_pca_44_features_fit_original_train
27959,train,bad,ptb_morph,synthesis,-5.303329827395139,7.833340345949269,v116_shared_pca_44_features_fit_original_train
27960,train,bad,ptb_morph,synthesis,-5.624476988530837,8.558799582884737,v116_shared_pca_44_features_fit_original_train
27961,train,bad,ptb_morph,synthesis,-5.49150258283589,8.235164964175308,v116_shared_pca_44_features_fit_original_train
27962,train,bad,ptb_morph,synthesis,-5.7165573874974545,8.33013387388419,v116_shared_pca_44_features_fit_original_train
27963,train,bad,ptb_morph,synthesis,-5.648585417858156,8.311177249808377,v116_shared_pca_44_features_fit_original_train
27964,train,bad,ptb_morph,synthesis,-5.473796154869239,8.389219373206807,v116_shared_pca_44_features_fit_original_train
27966,train,bad,ptb_morph,synthesis,-5.313722062447502,8.255871939562011,v116_shared_pca_44_features_fit_original_train
27967,train,bad,ptb_morph,synthesis,-5.7751057532328165,8.405911831031124,v116_shared_pca_44_features_fit_original_train
27968,train,bad,ptb_morph,synthesis,-5.4417449907421265,8.209526658481446,v116_shared_pca_44_features_fit_original_train
27970,train,bad,ptb_morph,synthesis,-5.607773017357262,8.299016552898088,v116_shared_pca_44_features_fit_original_train
27971,train,bad,ptb_morph,synthesis,-5.5091290283503564,8.350558085867874,v116_shared_pca_44_features_fit_original_train
27972,train,bad,ptb_morph,synthesis,-5.528781665793693,8.228867117182197,v116_shared_pca_44_features_fit_original_train
27973,train,bad,ptb_morph,synthesis,-5.3983028270171705,8.125650814022855,v116_shared_pca_44_features_fit_original_train
27974,train,bad,ptb_morph,synthesis,-5.7195980884543225,8.280137429166588,v116_shared_pca_44_features_fit_original_train
27975,train,bad,ptb_morph,synthesis,-2.7263426300221685,-0.18643393708720662,v116_shared_pca_44_features_fit_original_train
27976,train,bad,ptb_morph,synthesis,-5.587821190911244,8.128752880324733,v116_shared_pca_44_features_fit_original_train
27977,train,bad,ptb_morph,synthesis,-5.523505697720243,8.342381303305155,v116_shared_pca_44_features_fit_original_train
27978,train,bad,ptb_morph,synthesis,-5.61458389374522,8.277317989471442,v116_shared_pca_44_features_fit_original_train
27979,train,bad,ptb_morph,synthesis,-5.752716682396208,8.150849374900377,v116_shared_pca_44_features_fit_original_train
27980,train,bad,ptb_morph,synthesis,-5.3918109541056065,8.39954264575441,v116_shared_pca_44_features_fit_original_train
27981,train,bad,ptb_morph,synthesis,-5.733220288163121,8.39529715548769,v116_shared_pca_44_features_fit_original_train
27982,train,bad,ptb_morph,synthesis,-5.4386476475190175,8.264172696057752,v116_shared_pca_44_features_fit_original_train
27984,train,bad,ptb_morph,synthesis,-5.338404974275987,8.303446366531713,v116_shared_pca_44_features_fit_original_train
27985,train,bad,ptb_morph,synthesis,-5.49523414365221,8.455619836022587,v116_shared_pca_44_features_fit_original_train
27986,train,bad,ptb_morph,synthesis,-5.67007813227807,8.38575375383638,v116_shared_pca_44_features_fit_original_train
27987,train,bad,ptb_morph,synthesis,-5.741599934089564,8.088095321084223,v116_shared_pca_44_features_fit_original_train
27988,train,bad,ptb_morph,synthesis,-5.523321013430646,8.152462023314202,v116_shared_pca_44_features_fit_original_train
27989,train,bad,ptb_morph,synthesis,-5.689720879971301,8.374809311848178,v116_shared_pca_44_features_fit_original_train
27990,train,bad,ptb_morph,synthesis,-5.40605200863034,8.253511227047754,v116_shared_pca_44_features_fit_original_train
27991,train,bad,ptb_morph,synthesis,-5.441870528425435,8.15943186624968,v116_shared_pca_44_features_fit_original_train
27992,train,bad,ptb_morph,synthesis,-5.6559171595747895,8.047859382106733,v116_shared_pca_44_features_fit_original_train
27994,train,bad,ptb_morph,synthesis,-5.359977677663476,8.208797580672188,v116_shared_pca_44_features_fit_original_train
27995,train,bad,ptb_morph,synthesis,-5.442050326883207,8.021151038552656,v116_shared_pca_44_features_fit_original_train
27996,train,bad,ptb_morph,synthesis,-5.574281706114858,8.217714900221084,v116_shared_pca_44_features_fit_original_train
27997,train,bad,ptb_morph,synthesis,-5.217649088203929,8.137315310955417,v116_shared_pca_44_features_fit_original_train
27998,train,bad,ptb_morph,synthesis,-5.535266831501922,8.093275950565307,v116_shared_pca_44_features_fit_original_train
27999,train,bad,ptb_morph,synthesis,-5.571419876622041,8.328712702984388,v116_shared_pca_44_features_fit_original_train
28000,train,bad,ptb_morph,synthesis,-5.463429075694211,8.297486961229954,v116_shared_pca_44_features_fit_original_train
28001,train,bad,ptb_morph,synthesis,-5.363518344847989,8.1624350781227,v116_shared_pca_44_features_fit_original_train
28002,train,bad,ptb_morph,synthesis,-5.729608190899826,8.277498856625597,v116_shared_pca_44_features_fit_original_train
28004,train,bad,ptb_morph,synthesis,-5.302031271319045,8.09124974495071,v116_shared_pca_44_features_fit_original_train
28006,train,bad,ptb_morph,synthesis,-5.506704657919251,8.199757440188932,v116_shared_pca_44_features_fit_original_train
28008,train,bad,ptb_morph,synthesis,-8.44909705595797,5.8399400147736085,v116_shared_pca_44_features_fit_original_train
28009,train,bad,ptb_morph,synthesis,-4.909979330274945,12.38530560227022,v116_shared_pca_44_features_fit_original_train
28010,train,bad,ptb_morph,synthesis,-5.388733834846882,7.983976100918559,v116_shared_pca_44_features_fit_original_train
28011,train,bad,ptb_morph,synthesis,-5.608493554169057,8.423928531373948,v116_shared_pca_44_features_fit_original_train
28012,train,bad,ptb_morph,synthesis,-5.458222880692569,8.175027876164426,v116_shared_pca_44_features_fit_original_train
28013,train,bad,ptb_morph,synthesis,-5.440634377642157,8.29493409212554,v116_shared_pca_44_features_fit_original_train
28014,train,bad,ptb_morph,synthesis,-5.803940571394824,8.298666090423971,v116_shared_pca_44_features_fit_original_train
28015,train,bad,ptb_morph,synthesis,-5.551264819351442,8.331539491575946,v116_shared_pca_44_features_fit_original_train
28017,train,bad,ptb_morph,synthesis,-5.486850836788458,7.989976995471735,v116_shared_pca_44_features_fit_original_train
28018,train,bad,ptb_morph,synthesis,-5.503900413899515,8.278460691398063,v116_shared_pca_44_features_fit_original_train
28019,train,bad,ptb_morph,synthesis,-5.615916913116374,8.280998651386708,v116_shared_pca_44_features_fit_original_train
28023,train,bad,ptb_morph,synthesis,-5.312474708209045,8.099555126208022,v116_shared_pca_44_features_fit_original_train
28024,train,bad,ptb_morph,synthesis,-5.634110458731474,8.513612041659865,v116_shared_pca_44_features_fit_original_train
28025,train,bad,ptb_morph,synthesis,-5.404404071924295,8.248284250265025,v116_shared_pca_44_features_fit_original_train
28026,train,bad,ptb_morph,synthesis,-5.291100844477429,8.29182352383962,v116_shared_pca_44_features_fit_original_train
28027,train,bad,ptb_morph,synthesis,-5.5711671425025315,8.15035525688704,v116_shared_pca_44_features_fit_original_train
28028,train,bad,ptb_morph,synthesis,-5.60303260358854,8.174130086872855,v116_shared_pca_44_features_fit_original_train
28029,train,bad,ptb_morph,synthesis,-5.530118338999175,8.252972315818871,v116_shared_pca_44_features_fit_original_train
28031,train,bad,ptb_morph,synthesis,-5.485187863055106,8.18115396189182,v116_shared_pca_44_features_fit_original_train
28032,train,bad,ptb_morph,synthesis,-5.652823791003094,8.154051840341648,v116_shared_pca_44_features_fit_original_train
28033,train,bad,ptb_morph,synthesis,-5.69823276793915,8.105292093041282,v116_shared_pca_44_features_fit_original_train
28034,train,bad,ptb_morph,synthesis,-5.590131859586732,8.399746942854044,v116_shared_pca_44_features_fit_original_train
28036,train,bad,ptb_morph,synthesis,-5.564699273099274,8.392164171170977,v116_shared_pca_44_features_fit_original_train
28037,train,bad,ptb_morph,synthesis,-8.857181516783601,6.941275258071732,v116_shared_pca_44_features_fit_original_train
28038,train,bad,ptb_morph,synthesis,-5.750053900356276,8.414670068196667,v116_shared_pca_44_features_fit_original_train
28039,train,bad,ptb_morph,synthesis,-5.228723647322706,8.090953451435478,v116_shared_pca_44_features_fit_original_train
28040,train,bad,ptb_morph,synthesis,-5.642836072580577,8.24010907996019,v116_shared_pca_44_features_fit_original_train
28041,train,bad,ptb_morph,synthesis,-8.589137157130878,6.0241537879638845,v116_shared_pca_44_features_fit_original_train
28042,train,bad,ptb_morph,synthesis,-5.657976475926246,8.37470930490344,v116_shared_pca_44_features_fit_original_train
28043,train,bad,ptb_morph,synthesis,-5.456669946532131,8.231639005744405,v116_shared_pca_44_features_fit_original_train
28044,train,bad,ptb_morph,synthesis,-5.369087863811515,8.139114612875403,v116_shared_pca_44_features_fit_original_train
28046,train,bad,ptb_morph,synthesis,-5.390859028187137,7.871409772382624,v116_shared_pca_44_features_fit_original_train
28047,train,bad,ptb_morph,synthesis,-5.548828424722656,7.856611079838295,v116_shared_pca_44_features_fit_original_train
28048,train,bad,ptb_morph,synthesis,-5.64501657331553,8.328212757955841,v116_shared_pca_44_features_fit_original_train
28049,train,bad,ptb_morph,synthesis,-5.751726602606656,8.37279589020615,v116_shared_pca_44_features_fit_original_train
28050,train,bad,ptb_morph,synthesis,-5.571562062688562,8.184661232486995,v116_shared_pca_44_features_fit_original_train
28051,train,bad,ptb_morph,synthesis,-5.357244673850603,8.195059185596332,v116_shared_pca_44_features_fit_original_train
28052,train,bad,ptb_morph,synthesis,-5.425797946866702,7.822759256290332,v116_shared_pca_44_features_fit_original_train
28053,train,bad,ptb_morph,synthesis,-5.3752785268766825,8.219551027577975,v116_shared_pca_44_features_fit_original_train
28054,train,bad,ptb_morph,synthesis,-5.70810125509742,8.30157987975316,v116_shared_pca_44_features_fit_original_train
28055,train,bad,ptb_morph,synthesis,-5.709042573782243,8.155127800374032,v116_shared_pca_44_features_fit_original_train
28056,train,bad,ptb_morph,synthesis,-5.563659997383526,8.376572933874737,v116_shared_pca_44_features_fit_original_train
28057,train,bad,ptb_morph,synthesis,-5.528692228327385,8.254186282368275,v116_shared_pca_44_features_fit_original_train
28058,train,bad,ptb_morph,synthesis,-5.5561498134992,8.24038429454718,v116_shared_pca_44_features_fit_original_train
28059,train,bad,ptb_morph,synthesis,-9.61336830495629,-3.8766996994170793,v116_shared_pca_44_features_fit_original_train
28060,train,bad,ptb_morph,synthesis,-5.670760654361688,8.36950668020753,v116_shared_pca_44_features_fit_original_train
28062,train,bad,ptb_morph,synthesis,-5.5058535860336555,8.516633195569867,v116_shared_pca_44_features_fit_original_train
28063,train,bad,ptb_morph,synthesis,-5.444993886328314,8.249399065647747,v116_shared_pca_44_features_fit_original_train
28066,train,bad,ptb_morph,synthesis,-5.369022611449006,8.312079872470642,v116_shared_pca_44_features_fit_original_train
28067,train,bad,ptb_morph,synthesis,-5.435583495493983,8.170679935698123,v116_shared_pca_44_features_fit_original_train
28068,train,bad,ptb_morph,synthesis,-5.263461393350061,8.330216232483888,v116_shared_pca_44_features_fit_original_train
28069,train,bad,ptb_morph,synthesis,-5.469787399127007,8.301694657536194,v116_shared_pca_44_features_fit_original_train
28070,train,bad,ptb_morph,synthesis,-5.4276873332703435,8.498682286427211,v116_shared_pca_44_features_fit_original_train
28071,train,bad,ptb_morph,synthesis,-5.5106562911749535,7.992091375698446,v116_shared_pca_44_features_fit_original_train
28072,train,bad,ptb_morph,synthesis,-8.956061362081954,6.450690986338122,v116_shared_pca_44_features_fit_original_train
28073,train,bad,ptb_morph,synthesis,-5.461734707763727,8.255597983448327,v116_shared_pca_44_features_fit_original_train
28074,train,bad,ptb_morph,synthesis,-5.51110303878338,8.243878385491875,v116_shared_pca_44_features_fit_original_train
28075,train,bad,ptb_morph,synthesis,-5.312266141981738,8.079939688902178,v116_shared_pca_44_features_fit_original_train
28076,train,bad,ptb_morph,synthesis,-5.783137451141949,8.420292391005125,v116_shared_pca_44_features_fit_original_train
28078,train,bad,ptb_morph,synthesis,-5.477966981113562,8.198276420473013,v116_shared_pca_44_features_fit_original_train
28079,train,bad,ptb_morph,synthesis,-5.464515710349152,8.175084684985753,v116_shared_pca_44_features_fit_original_train
28080,train,bad,ptb_morph,synthesis,-5.596063865332983,8.1852719110751,v116_shared_pca_44_features_fit_original_train
28081,train,bad,ptb_morph,synthesis,-5.6686808128195825,8.480861961198118,v116_shared_pca_44_features_fit_original_train
28084,train,bad,ptb_morph,synthesis,-5.5700875153735065,8.17649490526458,v116_shared_pca_44_features_fit_original_train
28085,train,bad,ptb_morph,synthesis,-5.148827272622501,8.133598249339242,v116_shared_pca_44_features_fit_original_train
28086,train,bad,ptb_morph,synthesis,-5.31656684186564,7.936483708227484,v116_shared_pca_44_features_fit_original_train
28087,train,bad,ptb_morph,synthesis,-5.527116447358928,7.951023652171189,v116_shared_pca_44_features_fit_original_train
28088,train,bad,ptb_morph,synthesis,-5.643112710863685,8.260894740013558,v116_shared_pca_44_features_fit_original_train
28089,train,bad,ptb_morph,synthesis,-5.521927359122094,8.016669631349043,v116_shared_pca_44_features_fit_original_train
28092,train,bad,ptb_morph,synthesis,-5.414028074095732,7.930840623667031,v116_shared_pca_44_features_fit_original_train
28093,train,bad,ptb_morph,synthesis,-3.2520396490056958,-1.5416688406578176,v116_shared_pca_44_features_fit_original_train
28094,train,bad,ptb_morph,synthesis,-5.606148425302052,8.16758659055032,v116_shared_pca_44_features_fit_original_train
28095,train,bad,ptb_morph,synthesis,-5.201640672599929,8.16327519393212,v116_shared_pca_44_features_fit_original_train
28096,train,bad,ptb_morph,synthesis,-5.4991488037818215,8.204455826401787,v116_shared_pca_44_features_fit_original_train
28097,train,bad,ptb_morph,synthesis,-5.578252441342002,8.06794286366208,v116_shared_pca_44_features_fit_original_train
28099,train,bad,ptb_morph,synthesis,-5.45448287380499,8.143723649536906,v116_shared_pca_44_features_fit_original_train
28100,train,bad,ptb_morph,synthesis,-5.663925953388562,8.171246688099869,v116_shared_pca_44_features_fit_original_train
28102,train,bad,ptb_morph,synthesis,-5.610206513687023,8.339227071858625,v116_shared_pca_44_features_fit_original_train
28103,train,bad,ptb_morph,synthesis,-5.472455180316663,8.314241163100109,v116_shared_pca_44_features_fit_original_train
28105,train,bad,ptb_morph,synthesis,-5.258206889155252,7.95892293533379,v116_shared_pca_44_features_fit_original_train
28107,train,bad,ptb_morph,synthesis,-5.49848374483514,8.215120637587775,v116_shared_pca_44_features_fit_original_train
28108,train,bad,ptb_morph,synthesis,-5.660362724540594,8.492159923030652,v116_shared_pca_44_features_fit_original_train
28110,train,bad,ptb_morph,synthesis,-5.607319339509976,8.059252892128002,v116_shared_pca_44_features_fit_original_train
28111,train,bad,ptb_morph,synthesis,-5.214642700421916,8.189685550115355,v116_shared_pca_44_features_fit_original_train
28112,train,bad,ptb_morph,synthesis,-5.596395074723974,8.117570371579271,v116_shared_pca_44_features_fit_original_train
28113,train,bad,ptb_morph,synthesis,-5.353382465217484,8.049600280784997,v116_shared_pca_44_features_fit_original_train
28114,train,bad,ptb_morph,synthesis,-5.466018495385658,8.333040529668171,v116_shared_pca_44_features_fit_original_train
28115,train,bad,ptb_morph,synthesis,-5.272255792491094,8.036587197353048,v116_shared_pca_44_features_fit_original_train
28117,train,bad,ptb_morph,synthesis,-5.560395369875113,7.950319754512946,v116_shared_pca_44_features_fit_original_train
28118,train,bad,ptb_morph,synthesis,-5.368200634386078,8.15920755791961,v116_shared_pca_44_features_fit_original_train
28119,train,bad,ptb_morph,synthesis,-5.483560128393826,8.333845130262354,v116_shared_pca_44_features_fit_original_train
28120,train,bad,ptb_morph,synthesis,-5.486497783254055,7.951072780572094,v116_shared_pca_44_features_fit_original_train
28121,train,bad,ptb_morph,synthesis,-5.391152510459893,8.126902191484435,v116_shared_pca_44_features_fit_original_train
28122,train,bad,ptb_morph,synthesis,-5.421143156564037,8.164283449502229,v116_shared_pca_44_features_fit_original_train
28123,train,bad,ptb_morph,synthesis,-5.616707394552618,8.379910977474301,v116_shared_pca_44_features_fit_original_train
28124,train,bad,ptb_morph,synthesis,-5.669491036135751,8.24680760518974,v116_shared_pca_44_features_fit_original_train
28126,train,bad,ptb_morph,synthesis,-5.5802198457823184,8.140837367477957,v116_shared_pca_44_features_fit_original_train
28127,train,bad,ptb_morph,synthesis,-5.53661826288238,8.465760819236342,v116_shared_pca_44_features_fit_original_train
28128,train,bad,ptb_morph,synthesis,-5.381047354986798,8.350941066856413,v116_shared_pca_44_features_fit_original_train
28129,train,bad,ptb_morph,synthesis,-5.938832200704603,-2.2777251195635464,v116_shared_pca_44_features_fit_original_train
28130,train,bad,ptb_morph,synthesis,-5.726752373392449,8.252680936738903,v116_shared_pca_44_features_fit_original_train
28131,train,bad,ptb_morph,synthesis,-5.712291351441218,8.407272973847435,v116_shared_pca_44_features_fit_original_train
28132,train,bad,ptb_morph,synthesis,-5.53420003307467,7.91759147562251,v116_shared_pca_44_features_fit_original_train
28134,train,bad,ptb_morph,synthesis,-5.257284145705125,8.276322990169133,v116_shared_pca_44_features_fit_original_train
28135,train,bad,ptb_morph,synthesis,-5.179081864883191,8.128930303470684,v116_shared_pca_44_features_fit_original_train
28136,train,bad,ptb_morph,synthesis,-5.239786009047304,8.118383612983607,v116_shared_pca_44_features_fit_original_train
28137,train,bad,ptb_morph,synthesis,-5.5694342233360725,8.316185061381274,v116_shared_pca_44_features_fit_original_train
28141,train,bad,ptb_morph,synthesis,-5.6205331245794135,8.417075965507179,v116_shared_pca_44_features_fit_original_train
28142,train,bad,ptb_morph,synthesis,-5.788745108983425,8.158364471149223,v116_shared_pca_44_features_fit_original_train
28143,train,bad,ptb_morph,synthesis,-5.4120610717581155,8.188743175125474,v116_shared_pca_44_features_fit_original_train
28144,train,bad,ptb_morph,synthesis,-5.57389365602703,8.267422618000952,v116_shared_pca_44_features_fit_original_train
28145,train,bad,ptb_morph,synthesis,-5.410520870168623,8.163904293072209,v116_shared_pca_44_features_fit_original_train
28146,train,bad,ptb_morph,synthesis,-5.490910784935737,7.971931786259523,v116_shared_pca_44_features_fit_original_train
28147,train,bad,ptb_morph,synthesis,-5.7529028092636985,8.459906460199749,v116_shared_pca_44_features_fit_original_train
28148,train,bad,ptb_morph,synthesis,-5.565278458502094,8.538929287377378,v116_shared_pca_44_features_fit_original_train
28149,train,bad,ptb_morph,synthesis,-5.585637348982106,8.405800783617766,v116_shared_pca_44_features_fit_original_train
28150,train,bad,ptb_morph,synthesis,-5.824538200942239,8.525166119800645,v116_shared_pca_44_features_fit_original_train
28151,train,bad,ptb_morph,synthesis,-5.3459448115264525,8.233829790356413,v116_shared_pca_44_features_fit_original_train
28152,train,bad,ptb_morph,synthesis,-5.684391184719226,8.258125489630288,v116_shared_pca_44_features_fit_original_train
28153,train,bad,ptb_morph,synthesis,-5.416745652239502,8.338332494539452,v116_shared_pca_44_features_fit_original_train
28154,train,bad,ptb_morph,synthesis,-5.2490561158322,7.942973996360903,v116_shared_pca_44_features_fit_original_train
28155,train,bad,ptb_morph,synthesis,-5.660474643082704,8.007542771111478,v116_shared_pca_44_features_fit_original_train
28156,train,bad,ptb_morph,synthesis,-5.330027816134512,8.020818175146514,v116_shared_pca_44_features_fit_original_train
